"Team","split","input","game_code","stats"
"Washington State","wins","Defensive_Efficency","Detroit Mercy 20221125",84.9
"Washington State","wins","Defensive_Efficency","Northern Kentucky 20221207",81.1
"Washington State","wins","Defensive_Efficency","George Washington 20221222",96.8
"Washington State","wins","Defensive_Efficency","USC 20230101",109.2
"Washington State","wins","Defensive_Efficency","Arizona 20230107",93.2
"Washington State","wins","Defensive_Efficency","California 20230111",82.8
"Washington State","wins","Defensive_Efficency","Stanford 20230114",111.4
"Washington State","wins","Defensive_Efficency","Arizona State 20230128",83.1
"Washington State","wins","Defensive_Efficency","Washington 20230211",83.2
"Washington State","wins","Defensive_Efficency","Oregon State 20230216",96.5
"Washington State","wins","Defensive_Efficency","Oregon 20230219",102.7
"Washington State","wins","Defensive_Efficency","Stanford 20230223",108.6
"Washington State","wins","Defensive_Efficency","California 20230225",89.8
"Washington State","wins","Defensive_Efficency","Washington 20230302",124.7
"Washington State","wins","Defensive_Efficency","California 20230308",80.7
"Washington State","losses","Defensive_Efficency","Boise State 20221112",99
"Washington State","losses","Defensive_Efficency","Prairie View A&M 20221115",106.4
"Washington State","losses","Defensive_Efficency","Oregon 20221201",112.5
"Washington State","losses","Defensive_Efficency","Utah 20221204",88.6
"Washington State","losses","Defensive_Efficency","UNLV 20221210",113.5
"Washington State","losses","Defensive_Efficency","Baylor 20221218",106.3
"Washington State","losses","Defensive_Efficency","Hawai'i 20221223",98.3
"Washington State","losses","Defensive_Efficency","Utah State 20221225",119.3
"Washington State","losses","Defensive_Efficency","UCLA 20221230",104.6
"Washington State","losses","Defensive_Efficency","Arizona State 20230105",115.4
"Washington State","losses","Defensive_Efficency","Utah 20230119",124.5
"Washington State","losses","Defensive_Efficency","Colorado 20230122",89.2
"Washington State","losses","Defensive_Efficency","Arizona 20230126",87
"Washington State","losses","Defensive_Efficency","USC 20230202",118.9
"Washington State","losses","Defensive_Efficency","UCLA 20230204",117
"Washington State","losses","Defensive_Efficency","Oregon 20230309",113.5
"Washington State","losses","Defensive_Efficency","Eastern Washington 20230314",114.8
"Washington State","conf","Defensive_Efficency","Oregon 20221201",112.5
"Washington State","conf","Defensive_Efficency","Utah 20221204",88.6
"Washington State","conf","Defensive_Efficency","UCLA 20221230",104.6
"Washington State","conf","Defensive_Efficency","USC 20230101",109.2
"Washington State","conf","Defensive_Efficency","Arizona State 20230105",115.4
"Washington State","conf","Defensive_Efficency","Arizona 20230107",93.2
"Washington State","conf","Defensive_Efficency","California 20230111",82.8
"Washington State","conf","Defensive_Efficency","Stanford 20230114",111.4
"Washington State","conf","Defensive_Efficency","Utah 20230119",124.5
"Washington State","conf","Defensive_Efficency","Colorado 20230122",89.2
"Washington State","conf","Defensive_Efficency","Arizona 20230126",87
"Washington State","conf","Defensive_Efficency","Arizona State 20230128",83.1
"Washington State","conf","Defensive_Efficency","USC 20230202",118.9
"Washington State","conf","Defensive_Efficency","UCLA 20230204",117
"Washington State","conf","Defensive_Efficency","Washington 20230211",83.2
"Washington State","conf","Defensive_Efficency","Oregon State 20230216",96.5
"Washington State","conf","Defensive_Efficency","Oregon 20230219",102.7
"Washington State","conf","Defensive_Efficency","Stanford 20230223",108.6
"Washington State","conf","Defensive_Efficency","California 20230225",89.8
"Washington State","conf","Defensive_Efficency","Washington 20230302",124.7
"Washington State","recency5","Points_Scored","California 20230225",63
"Washington State","recency5","Points_Scored","Washington 20230302",93
"Washington State","recency5","Points_Scored","California 20230308",69
"Washington State","recency5","Points_Scored","Oregon 20230309",70
"Washington State","recency5","Points_Scored","Eastern Washington 20230314",74
"Washington State","recency10","Points_Scored","UCLA 20230204",52
"Washington State","recency10","Points_Scored","Washington 20230211",56
"Washington State","recency10","Points_Scored","Oregon State 20230216",80
"Washington State","recency10","Points_Scored","Oregon 20230219",68
"Washington State","recency10","Points_Scored","Stanford 20230223",67
"Washington State","recency10","Points_Scored","California 20230225",63
"Washington State","recency10","Points_Scored","Washington 20230302",93
"Washington State","recency10","Points_Scored","California 20230308",69
"Washington State","recency10","Points_Scored","Oregon 20230309",70
"Washington State","recency10","Points_Scored","Eastern Washington 20230314",74
"Washington State","home","Points_Scored","Texas State 20221107",83
"Washington State","home","Points_Scored","Detroit Mercy 20221125",96
"Washington State","home","Points_Scored","Utah 20221204",65
"Washington State","home","Points_Scored","Northern Kentucky 20221207",68
"Washington State","home","Points_Scored","UCLA 20221230",66
"Washington State","home","Points_Scored","USC 20230101",81
"Washington State","home","Points_Scored","California 20230111",66
"Washington State","home","Points_Scored","Stanford 20230114",60
"Washington State","home","Points_Scored","Arizona 20230126",58
"Washington State","home","Points_Scored","Arizona State 20230128",75
"Washington State","home","Points_Scored","Washington 20230211",56
"Washington State","home","Points_Scored","Oregon State 20230216",80
"Washington State","home","Points_Scored","Oregon 20230219",68
"Washington State","home","Points_Scored","Eastern Washington 20230314",74
"Washington State","away","Points_Scored","Boise State 20221112",61
"Washington State","away","Points_Scored","Prairie View A&M 20221115",59
"Washington State","away","Points_Scored","Eastern Washington 20221121",82
"Washington State","away","Points_Scored","Oregon 20221201",60
"Washington State","away","Points_Scored","UNLV 20221210",70
"Washington State","away","Points_Scored","Baylor 20221218",59
"Washington State","away","Points_Scored","George Washington 20221222",66
"Washington State","away","Points_Scored","Hawai'i 20221223",51
"Washington State","away","Points_Scored","Utah State 20221225",73
"Washington State","away","Points_Scored","Arizona State 20230105",71
"Washington State","away","Points_Scored","Arizona 20230107",74
"Washington State","away","Points_Scored","Utah 20230119",63
"Washington State","away","Points_Scored","Colorado 20230122",55
"Washington State","away","Points_Scored","USC 20230202",70
"Washington State","away","Points_Scored","UCLA 20230204",52
"Washington State","away","Points_Scored","Stanford 20230223",67
"Washington State","away","Points_Scored","California 20230225",63
"Washington State","away","Points_Scored","Washington 20230302",93
"Washington State","away","Points_Scored","California 20230308",69
"Washington State","away","Points_Scored","Oregon 20230309",70
"Washington State","net50","Points_Scored","Boise State 20221112",61
"Washington State","net50","Points_Scored","Oregon 20221201",60
"Washington State","net50","Points_Scored","Baylor 20221218",59
"Washington State","net50","Points_Scored","Utah State 20221225",73
"Washington State","net50","Points_Scored","UCLA 20221230",66
"Washington State","net50","Points_Scored","USC 20230101",81
"Washington State","net50","Points_Scored","Arizona 20230107",74
"Washington State","net50","Points_Scored","Arizona 20230126",58
"Washington State","net50","Points_Scored","USC 20230202",70
"Washington State","net50","Points_Scored","UCLA 20230204",52
"Washington State","net50","Points_Scored","Oregon 20230219",68
"Washington State","net50","Points_Scored","Oregon 20230309",70
"Washington State","net100","Points_Scored","Boise State 20221112",61
"Washington State","net100","Points_Scored","Oregon 20221201",60
"Washington State","net100","Points_Scored","Utah 20221204",65
"Washington State","net100","Points_Scored","UNLV 20221210",70
"Washington State","net100","Points_Scored","Baylor 20221218",59
"Washington State","net100","Points_Scored","Utah State 20221225",73
"Washington State","net100","Points_Scored","UCLA 20221230",66
"Washington State","net100","Points_Scored","USC 20230101",81
"Washington State","net100","Points_Scored","Arizona State 20230105",71
"Washington State","net100","Points_Scored","Arizona 20230107",74
"Washington State","net100","Points_Scored","Stanford 20230114",60
"Washington State","net100","Points_Scored","Utah 20230119",63
"Washington State","net100","Points_Scored","Colorado 20230122",55
"Washington State","net100","Points_Scored","Arizona 20230126",58
"Washington State","net100","Points_Scored","Arizona State 20230128",75
"Washington State","net100","Points_Scored","USC 20230202",70
"Washington State","net100","Points_Scored","UCLA 20230204",52
"Washington State","net100","Points_Scored","Oregon 20230219",68
"Washington State","net100","Points_Scored","Stanford 20230223",67
"Washington State","net100","Points_Scored","Oregon 20230309",70
"Washington State","wins","Points_Scored","Texas State 20221107",83
"Washington State","wins","Points_Scored","Eastern Washington 20221121",82
"Washington State","wins","Points_Scored","Detroit Mercy 20221125",96
"Washington State","wins","Points_Scored","Northern Kentucky 20221207",68
"Washington State","wins","Points_Scored","George Washington 20221222",66
"Washington State","wins","Points_Scored","USC 20230101",81
"Washington State","wins","Points_Scored","Arizona 20230107",74
"Washington State","wins","Points_Scored","California 20230111",66
"Washington State","wins","Points_Scored","Stanford 20230114",60
"Washington State","wins","Points_Scored","Arizona State 20230128",75
"Washington State","wins","Points_Scored","Washington 20230211",56
"Washington State","wins","Points_Scored","Oregon State 20230216",80
"Washington State","wins","Points_Scored","Oregon 20230219",68
"Washington State","wins","Points_Scored","Stanford 20230223",67
"Washington State","wins","Points_Scored","California 20230225",63
"Washington State","wins","Points_Scored","Washington 20230302",93
"Washington State","wins","Points_Scored","California 20230308",69
"Washington State","losses","Points_Scored","Boise State 20221112",61
"Washington State","losses","Points_Scored","Prairie View A&M 20221115",59
"Washington State","losses","Points_Scored","Oregon 20221201",60
"Washington State","losses","Points_Scored","Utah 20221204",65
"Washington State","losses","Points_Scored","UNLV 20221210",70
"Washington State","losses","Points_Scored","Baylor 20221218",59
"Washington State","losses","Points_Scored","Hawai'i 20221223",51
"Washington State","losses","Points_Scored","Utah State 20221225",73
"Washington State","losses","Points_Scored","UCLA 20221230",66
"Washington State","losses","Points_Scored","Arizona State 20230105",71
"Washington State","losses","Points_Scored","Utah 20230119",63
"Washington State","losses","Points_Scored","Colorado 20230122",55
"Washington State","losses","Points_Scored","Arizona 20230126",58
"Washington State","losses","Points_Scored","USC 20230202",70
"Washington State","losses","Points_Scored","UCLA 20230204",52
"Washington State","losses","Points_Scored","Oregon 20230309",70
"Washington State","losses","Points_Scored","Eastern Washington 20230314",74
"Washington State","conf","Points_Scored","Oregon 20221201",60
"Washington State","conf","Points_Scored","Utah 20221204",65
"Washington State","conf","Points_Scored","UCLA 20221230",66
"Washington State","conf","Points_Scored","USC 20230101",81
"Washington State","conf","Points_Scored","Arizona State 20230105",71
"Washington State","conf","Points_Scored","Arizona 20230107",74
"Washington State","conf","Points_Scored","California 20230111",66
"Washington State","conf","Points_Scored","Stanford 20230114",60
"Washington State","conf","Points_Scored","Utah 20230119",63
"Washington State","conf","Points_Scored","Colorado 20230122",55
"Washington State","conf","Points_Scored","Arizona 20230126",58
"Washington State","conf","Points_Scored","Arizona State 20230128",75
"Washington State","conf","Points_Scored","USC 20230202",70
"Washington State","conf","Points_Scored","UCLA 20230204",52
"Washington State","conf","Points_Scored","Washington 20230211",56
"Washington State","conf","Points_Scored","Oregon State 20230216",80
"Washington State","conf","Points_Scored","Oregon 20230219",68
"Washington State","conf","Points_Scored","Stanford 20230223",67
"Washington State","conf","Points_Scored","California 20230225",63
"Washington State","conf","Points_Scored","Washington 20230302",93
"Washington State","recency5","Points_Allowed","California 20230225",57
"Washington State","recency5","Points_Allowed","Washington 20230302",84
"Washington State","recency5","Points_Allowed","California 20230308",52
"Washington State","recency5","Points_Allowed","Oregon 20230309",75
"Washington State","recency5","Points_Allowed","Eastern Washington 20230314",81
"Washington State","recency10","Points_Allowed","UCLA 20230204",76
"Washington State","recency10","Points_Allowed","Washington 20230211",51
"Washington State","recency10","Points_Allowed","Oregon State 20230216",62
"Washington State","recency10","Points_Allowed","Oregon 20230219",65
"Washington State","recency10","Points_Allowed","Stanford 20230223",63
"Washington State","recency10","Points_Allowed","California 20230225",57
"Washington State","recency10","Points_Allowed","Washington 20230302",84
"Washington State","recency10","Points_Allowed","California 20230308",52
"Washington State","recency10","Points_Allowed","Oregon 20230309",75
"Washington State","recency10","Points_Allowed","Eastern Washington 20230314",81
"Washington State","home","Points_Allowed","Texas State 20221107",61
"Washington State","home","Points_Allowed","Detroit Mercy 20221125",54
"Washington State","home","Points_Allowed","Utah 20221204",67
"Washington State","home","Points_Allowed","Northern Kentucky 20221207",47
"Washington State","home","Points_Allowed","UCLA 20221230",67
"Washington State","home","Points_Allowed","USC 20230101",71
"Washington State","home","Points_Allowed","California 20230111",51
"Washington State","home","Points_Allowed","Stanford 20230114",59
"Washington State","home","Points_Allowed","Arizona 20230126",63
"Washington State","home","Points_Allowed","Arizona State 20230128",58
"Washington State","home","Points_Allowed","Washington 20230211",51
"Washington State","home","Points_Allowed","Oregon State 20230216",62
"Washington State","home","Points_Allowed","Oregon 20230219",65
"Washington State","home","Points_Allowed","Eastern Washington 20230314",81
"Washington State","away","Points_Allowed","Boise State 20221112",71
"Washington State","away","Points_Allowed","Prairie View A&M 20221115",70
"Washington State","away","Points_Allowed","Eastern Washington 20221121",56
"Washington State","away","Points_Allowed","Oregon 20221201",74
"Washington State","away","Points_Allowed","UNLV 20221210",74
"Washington State","away","Points_Allowed","Baylor 20221218",65
"Washington State","away","Points_Allowed","George Washington 20221222",64
"Washington State","away","Points_Allowed","Hawai'i 20221223",62
"Washington State","away","Points_Allowed","Utah State 20221225",82
"Washington State","away","Points_Allowed","Arizona State 20230105",77
"Washington State","away","Points_Allowed","Arizona 20230107",61
"Washington State","away","Points_Allowed","Utah 20230119",77
"Washington State","away","Points_Allowed","Colorado 20230122",58
"Washington State","away","Points_Allowed","USC 20230202",80
"Washington State","away","Points_Allowed","UCLA 20230204",76
"Washington State","away","Points_Allowed","Stanford 20230223",63
"Washington State","away","Points_Allowed","California 20230225",57
"Washington State","away","Points_Allowed","Washington 20230302",84
"Washington State","away","Points_Allowed","California 20230308",52
"Washington State","away","Points_Allowed","Oregon 20230309",75
"Washington State","net50","Points_Allowed","Boise State 20221112",71
"Washington State","net50","Points_Allowed","Oregon 20221201",74
"Washington State","net50","Points_Allowed","Baylor 20221218",65
"Washington State","net50","Points_Allowed","Utah State 20221225",82
"Washington State","net50","Points_Allowed","UCLA 20221230",67
"Washington State","net50","Points_Allowed","USC 20230101",71
"Washington State","net50","Points_Allowed","Arizona 20230107",61
"Washington State","net50","Points_Allowed","Arizona 20230126",63
"Washington State","net50","Points_Allowed","USC 20230202",80
"Washington State","net50","Points_Allowed","UCLA 20230204",76
"Washington State","net50","Points_Allowed","Oregon 20230219",65
"Washington State","net50","Points_Allowed","Oregon 20230309",75
"Washington State","net100","Points_Allowed","Boise State 20221112",71
"Washington State","net100","Points_Allowed","Oregon 20221201",74
"Washington State","net100","Points_Allowed","Utah 20221204",67
"Washington State","net100","Points_Allowed","UNLV 20221210",74
"Washington State","net100","Points_Allowed","Baylor 20221218",65
"Washington State","net100","Points_Allowed","Utah State 20221225",82
"Washington State","net100","Points_Allowed","UCLA 20221230",67
"Washington State","net100","Points_Allowed","USC 20230101",71
"Washington State","net100","Points_Allowed","Arizona State 20230105",77
"Washington State","net100","Points_Allowed","Arizona 20230107",61
"Washington State","net100","Points_Allowed","Stanford 20230114",59
"Washington State","net100","Points_Allowed","Utah 20230119",77
"Washington State","net100","Points_Allowed","Colorado 20230122",58
"Washington State","net100","Points_Allowed","Arizona 20230126",63
"Washington State","net100","Points_Allowed","Arizona State 20230128",58
"Washington State","net100","Points_Allowed","USC 20230202",80
"Washington State","net100","Points_Allowed","UCLA 20230204",76
"Washington State","net100","Points_Allowed","Oregon 20230219",65
"Washington State","net100","Points_Allowed","Stanford 20230223",63
"Washington State","net100","Points_Allowed","Oregon 20230309",75
"Washington State","wins","Points_Allowed","Texas State 20221107",61
"Washington State","wins","Points_Allowed","Eastern Washington 20221121",56
"Washington State","wins","Points_Allowed","Detroit Mercy 20221125",54
"Washington State","wins","Points_Allowed","Northern Kentucky 20221207",47
"Washington State","wins","Points_Allowed","George Washington 20221222",64
"Washington State","wins","Points_Allowed","USC 20230101",71
"Washington State","wins","Points_Allowed","Arizona 20230107",61
"Washington State","wins","Points_Allowed","California 20230111",51
"Washington State","wins","Points_Allowed","Stanford 20230114",59
"Washington State","wins","Points_Allowed","Arizona State 20230128",58
"Washington State","wins","Points_Allowed","Washington 20230211",51
"Washington State","wins","Points_Allowed","Oregon State 20230216",62
"Washington State","wins","Points_Allowed","Oregon 20230219",65
"Washington State","wins","Points_Allowed","Stanford 20230223",63
"Washington State","wins","Points_Allowed","California 20230225",57
"Washington State","wins","Points_Allowed","Washington 20230302",84
"Washington State","wins","Points_Allowed","California 20230308",52
"Washington State","losses","Points_Allowed","Boise State 20221112",71
"Washington State","losses","Points_Allowed","Prairie View A&M 20221115",70
"Washington State","losses","Points_Allowed","Oregon 20221201",74
"Washington State","losses","Points_Allowed","Utah 20221204",67
"Washington State","losses","Points_Allowed","UNLV 20221210",74
"Washington State","losses","Points_Allowed","Baylor 20221218",65
"Washington State","losses","Points_Allowed","Hawai'i 20221223",62
"Washington State","losses","Points_Allowed","Utah State 20221225",82
"Washington State","losses","Points_Allowed","UCLA 20221230",67
"Washington State","losses","Points_Allowed","Arizona State 20230105",77
"Washington State","losses","Points_Allowed","Utah 20230119",77
"Washington State","losses","Points_Allowed","Colorado 20230122",58
"Washington State","losses","Points_Allowed","Arizona 20230126",63
"Washington State","losses","Points_Allowed","USC 20230202",80
"Washington State","losses","Points_Allowed","UCLA 20230204",76
"Washington State","losses","Points_Allowed","Oregon 20230309",75
"Washington State","losses","Points_Allowed","Eastern Washington 20230314",81
"Washington State","conf","Points_Allowed","Oregon 20221201",74
"Washington State","conf","Points_Allowed","Utah 20221204",67
"Washington State","conf","Points_Allowed","UCLA 20221230",67
"Washington State","conf","Points_Allowed","USC 20230101",71
"Washington State","conf","Points_Allowed","Arizona State 20230105",77
"Washington State","conf","Points_Allowed","Arizona 20230107",61
"Washington State","conf","Points_Allowed","California 20230111",51
"Washington State","conf","Points_Allowed","Stanford 20230114",59
"Washington State","conf","Points_Allowed","Utah 20230119",77
"Washington State","conf","Points_Allowed","Colorado 20230122",58
"Washington State","conf","Points_Allowed","Arizona 20230126",63
"Washington State","conf","Points_Allowed","Arizona State 20230128",58
"Washington State","conf","Points_Allowed","USC 20230202",80
"Washington State","conf","Points_Allowed","UCLA 20230204",76
"Washington State","conf","Points_Allowed","Washington 20230211",51
"Washington State","conf","Points_Allowed","Oregon State 20230216",62
"Washington State","conf","Points_Allowed","Oregon 20230219",65
"Washington State","conf","Points_Allowed","Stanford 20230223",63
"Washington State","conf","Points_Allowed","California 20230225",57
"Washington State","conf","Points_Allowed","Washington 20230302",84
"Washington State","recency5","Offensive_3PAr","California 20230225",46.3
"Washington State","recency5","Offensive_3PAr","Washington 20230302",43.3
"Washington State","recency5","Offensive_3PAr","California 20230308",38.3
"Washington State","recency5","Offensive_3PAr","Oregon 20230309",44.2
"Washington State","recency5","Offensive_3PAr","Eastern Washington 20230314",50
"Washington State","recency10","Offensive_3PAr","UCLA 20230204",49.1
"Washington State","recency10","Offensive_3PAr","Washington 20230211",51.7
"Washington State","recency10","Offensive_3PAr","Oregon State 20230216",49
"Washington State","recency10","Offensive_3PAr","Oregon 20230219",36.5
"Washington State","recency10","Offensive_3PAr","Stanford 20230223",52.1
"Washington State","recency10","Offensive_3PAr","California 20230225",46.3
"Washington State","recency10","Offensive_3PAr","Washington 20230302",43.3
"Washington State","recency10","Offensive_3PAr","California 20230308",38.3
"Washington State","recency10","Offensive_3PAr","Oregon 20230309",44.2
"Washington State","recency10","Offensive_3PAr","Eastern Washington 20230314",50
"Washington State","home","Offensive_3PAr","Texas State 20221107",36.4
"Washington State","home","Offensive_3PAr","Detroit Mercy 20221125",51.8
"Washington State","home","Offensive_3PAr","Utah 20221204",44.1
"Washington State","home","Offensive_3PAr","Northern Kentucky 20221207",46
"Washington State","home","Offensive_3PAr","UCLA 20221230",39.3
"Washington State","home","Offensive_3PAr","USC 20230101",52.7
"Washington State","home","Offensive_3PAr","California 20230111",42
"Washington State","home","Offensive_3PAr","Stanford 20230114",56.2
"Washington State","home","Offensive_3PAr","Arizona 20230126",29.3
"Washington State","home","Offensive_3PAr","Arizona State 20230128",52.3
"Washington State","home","Offensive_3PAr","Washington 20230211",51.7
"Washington State","home","Offensive_3PAr","Oregon State 20230216",49
"Washington State","home","Offensive_3PAr","Oregon 20230219",36.5
"Washington State","home","Offensive_3PAr","Eastern Washington 20230314",50
"Washington State","away","Offensive_3PAr","Boise State 20221112",41.3
"Washington State","away","Offensive_3PAr","Prairie View A&M 20221115",47.7
"Washington State","away","Offensive_3PAr","Eastern Washington 20221121",46.9
"Washington State","away","Offensive_3PAr","Oregon 20221201",26.4
"Washington State","away","Offensive_3PAr","UNLV 20221210",47.9
"Washington State","away","Offensive_3PAr","Baylor 20221218",55.8
"Washington State","away","Offensive_3PAr","George Washington 20221222",45.6
"Washington State","away","Offensive_3PAr","Hawai'i 20221223",22
"Washington State","away","Offensive_3PAr","Utah State 20221225",31.5
"Washington State","away","Offensive_3PAr","Arizona State 20230105",50.8
"Washington State","away","Offensive_3PAr","Arizona 20230107",43.8
"Washington State","away","Offensive_3PAr","Utah 20230119",37.7
"Washington State","away","Offensive_3PAr","Colorado 20230122",31.4
"Washington State","away","Offensive_3PAr","USC 20230202",39
"Washington State","away","Offensive_3PAr","UCLA 20230204",49.1
"Washington State","away","Offensive_3PAr","Stanford 20230223",52.1
"Washington State","away","Offensive_3PAr","California 20230225",46.3
"Washington State","away","Offensive_3PAr","Washington 20230302",43.3
"Washington State","away","Offensive_3PAr","California 20230308",38.3
"Washington State","away","Offensive_3PAr","Oregon 20230309",44.2
"Washington State","net50","Offensive_3PAr","Boise State 20221112",41.3
"Washington State","net50","Offensive_3PAr","Oregon 20221201",26.4
"Washington State","net50","Offensive_3PAr","Baylor 20221218",55.8
"Washington State","net50","Offensive_3PAr","Utah State 20221225",31.5
"Washington State","net50","Offensive_3PAr","UCLA 20221230",39.3
"Washington State","net50","Offensive_3PAr","USC 20230101",52.7
"Washington State","net50","Offensive_3PAr","Arizona 20230107",43.8
"Washington State","net50","Offensive_3PAr","Arizona 20230126",29.3
"Washington State","net50","Offensive_3PAr","USC 20230202",39
"Washington State","net50","Offensive_3PAr","UCLA 20230204",49.1
"Washington State","net50","Offensive_3PAr","Oregon 20230219",36.5
"Washington State","net50","Offensive_3PAr","Oregon 20230309",44.2
"Washington State","net100","Offensive_3PAr","Boise State 20221112",41.3
"Washington State","net100","Offensive_3PAr","Oregon 20221201",26.4
"Washington State","net100","Offensive_3PAr","Utah 20221204",44.1
"Washington State","net100","Offensive_3PAr","UNLV 20221210",47.9
"Washington State","net100","Offensive_3PAr","Baylor 20221218",55.8
"Washington State","net100","Offensive_3PAr","Utah State 20221225",31.5
"Washington State","net100","Offensive_3PAr","UCLA 20221230",39.3
"Washington State","net100","Offensive_3PAr","USC 20230101",52.7
"Washington State","net100","Offensive_3PAr","Arizona State 20230105",50.8
"Washington State","net100","Offensive_3PAr","Arizona 20230107",43.8
"Washington State","net100","Offensive_3PAr","Stanford 20230114",56.2
"Washington State","net100","Offensive_3PAr","Utah 20230119",37.7
"Washington State","net100","Offensive_3PAr","Colorado 20230122",31.4
"Washington State","net100","Offensive_3PAr","Arizona 20230126",29.3
"Washington State","net100","Offensive_3PAr","Arizona State 20230128",52.3
"Washington State","net100","Offensive_3PAr","USC 20230202",39
"Washington State","net100","Offensive_3PAr","UCLA 20230204",49.1
"Washington State","net100","Offensive_3PAr","Oregon 20230219",36.5
"Washington State","net100","Offensive_3PAr","Stanford 20230223",52.1
"Washington State","net100","Offensive_3PAr","Oregon 20230309",44.2
"Washington State","wins","Offensive_3PAr","Texas State 20221107",36.4
"Washington State","wins","Offensive_3PAr","Eastern Washington 20221121",46.9
"Washington State","wins","Offensive_3PAr","Detroit Mercy 20221125",51.8
"Washington State","wins","Offensive_3PAr","Northern Kentucky 20221207",46
"Washington State","wins","Offensive_3PAr","George Washington 20221222",45.6
"Washington State","wins","Offensive_3PAr","USC 20230101",52.7
"Washington State","wins","Offensive_3PAr","Arizona 20230107",43.8
"Washington State","wins","Offensive_3PAr","California 20230111",42
"Washington State","wins","Offensive_3PAr","Stanford 20230114",56.2
"Washington State","wins","Offensive_3PAr","Arizona State 20230128",52.3
"Washington State","wins","Offensive_3PAr","Washington 20230211",51.7
"Washington State","wins","Offensive_3PAr","Oregon State 20230216",49
"Washington State","wins","Offensive_3PAr","Oregon 20230219",36.5
"Washington State","wins","Offensive_3PAr","Stanford 20230223",52.1
"Washington State","wins","Offensive_3PAr","California 20230225",46.3
"Washington State","wins","Offensive_3PAr","Washington 20230302",43.3
"Washington State","wins","Offensive_3PAr","California 20230308",38.3
"Washington State","losses","Offensive_3PAr","Boise State 20221112",41.3
"Washington State","losses","Offensive_3PAr","Prairie View A&M 20221115",47.7
"Washington State","losses","Offensive_3PAr","Oregon 20221201",26.4
"Washington State","losses","Offensive_3PAr","Utah 20221204",44.1
"Washington State","losses","Offensive_3PAr","UNLV 20221210",47.9
"Washington State","losses","Offensive_3PAr","Baylor 20221218",55.8
"Washington State","losses","Offensive_3PAr","Hawai'i 20221223",22
"Washington State","losses","Offensive_3PAr","Utah State 20221225",31.5
"Washington State","losses","Offensive_3PAr","UCLA 20221230",39.3
"Washington State","losses","Offensive_3PAr","Arizona State 20230105",50.8
"Washington State","losses","Offensive_3PAr","Utah 20230119",37.7
"Washington State","losses","Offensive_3PAr","Colorado 20230122",31.4
"Washington State","losses","Offensive_3PAr","Arizona 20230126",29.3
"Washington State","losses","Offensive_3PAr","USC 20230202",39
"Washington State","losses","Offensive_3PAr","UCLA 20230204",49.1
"Washington State","losses","Offensive_3PAr","Oregon 20230309",44.2
"Washington State","losses","Offensive_3PAr","Eastern Washington 20230314",50
"Washington State","conf","Offensive_3PAr","Oregon 20221201",26.4
"Washington State","conf","Offensive_3PAr","Utah 20221204",44.1
"Washington State","conf","Offensive_3PAr","UCLA 20221230",39.3
"Washington State","conf","Offensive_3PAr","USC 20230101",52.7
"Washington State","conf","Offensive_3PAr","Arizona State 20230105",50.8
"Washington State","conf","Offensive_3PAr","Arizona 20230107",43.8
"Washington State","conf","Offensive_3PAr","California 20230111",42
"Washington State","conf","Offensive_3PAr","Stanford 20230114",56.2
"Washington State","conf","Offensive_3PAr","Utah 20230119",37.7
"Washington State","conf","Offensive_3PAr","Colorado 20230122",31.4
"Washington State","conf","Offensive_3PAr","Arizona 20230126",29.3
"Washington State","conf","Offensive_3PAr","Arizona State 20230128",52.3
"Washington State","conf","Offensive_3PAr","USC 20230202",39
"Washington State","conf","Offensive_3PAr","UCLA 20230204",49.1
"Washington State","conf","Offensive_3PAr","Washington 20230211",51.7
"Washington State","conf","Offensive_3PAr","Oregon State 20230216",49
"Washington State","conf","Offensive_3PAr","Oregon 20230219",36.5
"Washington State","conf","Offensive_3PAr","Stanford 20230223",52.1
"Washington State","conf","Offensive_3PAr","California 20230225",46.3
"Washington State","conf","Offensive_3PAr","Washington 20230302",43.3
"Washington State","recency5","Offensive_3Ppct","California 20230225",24
"Washington State","recency5","Offensive_3Ppct","Washington 20230302",41.4
"Washington State","recency5","Offensive_3Ppct","California 20230308",39.1
"Washington State","recency5","Offensive_3Ppct","Oregon 20230309",47.8
"Washington State","recency5","Offensive_3Ppct","Eastern Washington 20230314",46.7
"Washington State","recency10","Offensive_3Ppct","UCLA 20230204",33.3
"Washington State","recency10","Offensive_3Ppct","Washington 20230211",26.7
"Washington State","recency10","Offensive_3Ppct","Oregon State 20230216",58.3
"Washington State","recency10","Offensive_3Ppct","Oregon 20230219",39.1
"Washington State","recency10","Offensive_3Ppct","Stanford 20230223",48
"Washington State","recency10","Offensive_3Ppct","California 20230225",24
"Washington State","recency10","Offensive_3Ppct","Washington 20230302",41.4
"Washington State","recency10","Offensive_3Ppct","California 20230308",39.1
"Washington State","recency10","Offensive_3Ppct","Oregon 20230309",47.8
"Washington State","recency10","Offensive_3Ppct","Eastern Washington 20230314",46.7
"Washington State","home","Offensive_3Ppct","Texas State 20221107",45
"Washington State","home","Offensive_3Ppct","Detroit Mercy 20221125",65.5
"Washington State","home","Offensive_3Ppct","Utah 20221204",13.3
"Washington State","home","Offensive_3Ppct","Northern Kentucky 20221207",34.8
"Washington State","home","Offensive_3Ppct","UCLA 20221230",36.4
"Washington State","home","Offensive_3Ppct","USC 20230101",48.3
"Washington State","home","Offensive_3Ppct","California 20230111",42.9
